genre,file,rhythmic_entropy,rhythmic_repetition,pitch_entropy,chord_diversity,rhythm_repeat_rate,same_rhythm_diff_chord_rate,same_rhythm_diff_pitch_rate
classical,bach_847.mid,2.329212663851579,0.8593919652551575,2.24004451999819,0.008695652173913044,0.0425531914893617,0.4,0.4
classical,scn68_10.mid,2.047342988477649,0.8108882521489972,1.8385121455962476,0.004208416833667334,0.0,,
classical,ty_dezember.mid,2.475966299141318,0.8933177022274326,2.3276898898315252,0.006886705299403712,0.0,,
classical,scn15_10.mid,3.2711032248452305,0.7146892655367232,2.0733905155567247,0.009726848767488342,0.0,,
classical,chpn-p23.mid,1.7749675887292506,0.9158699808795411,1.9348635494834412,0.011921047488762947,0.0,,
classical,chpn-p9.mid,3.524079472988787,0.3951219512195122,2.376752744439007,0.009205208801077683,0.0,,
classical,burg_perlen.mid,2.138925056458542,0.9092805005213764,1.9647578697544252,0.010264979708761042,0.0,,
classical,scn16_8.mid,3.0305419304050165,0.7455089820359282,2.2901824816044956,0.005629082158817463,0.0,,
classical,chpn-p22.mid,2.3871729228882996,0.7232,2.2925041769059655,0.016866291860180883,0.0,,
classical,liz_rhap09.mid,3.3405553049459935,0.8412253010639542,2.3347430453919307,0.004203080144014972,0.0,,
classical,haydn_8_1.mid,2.8883050080233317,0.9385290889132821,1.9700809751907298,0.0035977105478331973,0.0,,
classical,scn15_11.mid,3.012917289052161,0.7798657718120805,2.1248895140918793,0.00692901032814747,0.0,,
classical,bach_846.mid,3.4295930030683897,0.5199063231850117,2.155431635327936,0.006561737973841721,0.10909090909090909,0.5888888888888889,0.5888888888888889
classical,muss_5.mid,2.3581988510893885,0.8748148148148148,2.3268994537495136,0.007704622773664198,0.0,,
classical,muss_7.mid,2.8405820575292995,0.8531043593130779,2.3225474867995457,0.005280181350731208,0.0,,
classical,bach_850.mid,2.1790092463855593,0.874,2.1948896092205277,0.01063768283517373,0.11904761904761904,0.1527777777777778,0.1527777777777778
classical,scn15_13.mid,3.8987247871429243,0.20085470085470086,2.286178040020384,0.007800891530460624,0.0,,
classical,haydn_8_3.mid,3.2785546530406773,0.7478005865102639,1.9731231462153738,0.003969604173755245,0.0,,
classical,schumm-4.mid,3.169534671398658,0.8016622591613147,2.2115790977299836,0.003912565478885081,0.02631578947368421,0.09999999999999998,0.09999999999999998
classical,chpn-p20.mid,3.052431451087144,0.48056537102473496,2.1916127488129686,0.004358028830036876,0.0,,
classical,schub_d960_2.mid,3.940821393614705,0.6228146853146853,2.3462051821921706,0.003922793184878706,0.015873015873015872,0.4,0.4
classical,alb_se8.mid,3.1992405202027445,0.8732845379688929,2.1739976656723234,0.004991311420859985,0.05970149253731343,0.0,0.0
classical,gra_esp_2.mid,2.4938265331354357,0.8014285714285714,2.0412965970805885,0.005014464802314368,0.0,,
classical,liz_et_trans8.mid,3.030996637190619,0.9172479391249208,2.4462692071684877,0.008080345459303848,0.0,,
classical,gra_esp_3.mid,2.579675112140082,0.9443757725587144,2.0290661003060473,0.00440154849657952,0.0,,
classical,grieg_halling.mid,2.7212774523149883,0.7331670822942643,1.971564382379063,0.005294117647058823,0.0,,
classical,schub_d960_3.mid,1.9462265077953507,0.9647058823529412,2.3643627179560482,0.006765783236371472,0.0,,
classical,chpn-p21.mid,2.3466637542219106,0.7154285714285714,2.346124249566446,0.014548526375070396,0.0,,
classical,schumm-5.mid,1.4385301701605326,0.983196897888841,2.263808418403642,0.00669960639812411,0.0,,
classical,mendel_op19_4.mid,3.5290517502748755,0.4680483592400691,1.8785596814668992,0.00585236926562205,0.0,,
classical,scn15_12.mid,3.5726757714347057,0.41849148418491483,2.044328255503532,0.006399069226294357,0.0,,
classical,scn68_12.mid,1.6716315215492046,0.9025454545454545,2.2667198640201964,0.005267459812914359,0.0,,
classical,muss_6.mid,3.5221111650835955,0.749112426035503,1.9763205315198675,0.0045144874004760735,0.0,,
classical,ty_november.mid,2.913366089305095,0.903731746890211,2.250730150302967,0.007453837032017618,0.0,,
classical,chp_op18.mid,3.0744708943362262,0.8533544877606528,2.238422972529827,0.00612448828288689,0.0,,
classical,chpn_op35_4.mid,1.170808596853559,0.9960159362549801,2.402278485451561,0.012083485902599781,0.2857142857142857,0.11111111111111112,0.11111111111111112
classical,mz_570_1.mid,2.5599419963756107,0.9785731677623569,2.248161772893366,0.004600260471369155,0.0,,
classical,chpn_op33_2.mid,3.218304916196498,0.7046632124352331,2.171893466265799,0.009023503077783995,0.0,,
classical,chp_op31.mid,3.621331094006347,0.8588648920140632,2.3696302685267363,0.006268015708730727,0.0,,
classical,mz_570_2.mid,3.539470160989702,0.8086513994910941,2.2601888732541653,0.003674771702057432,0.0,,
classical,chpn_op25_e4.mid,1.6052085320318252,0.9055851063829787,2.2664901773827366,0.014337349397590361,0.0,,
classical,burg_erwachen.mid,1.1873669236995885,0.9342387419585418,2.108338096784621,0.007209062821833162,0.0,,
classical,mz_570_3.mid,2.457497596713729,0.8884835852006253,2.175527652280377,0.006591431139518626,0.0,,
classical,schuim-4.mid,2.7073682113579616,0.9702433047435673,2.2610601926514122,0.002809390029046236,0.0,,
classical,mendel_op62_3.mid,3.242086089493194,0.7928286852589641,1.9871915829445674,0.0037172689006723884,0.0,,
classical,ty_april.mid,2.7307417364894597,0.783625730994152,2.2691346422385306,0.008872976338729764,0.0,,
classical,scn15_8.mid,3.4002431715807475,0.6003976143141153,2.1308844204551716,0.006841664339569953,0.0,,
classical,grieg_walzer.mid,3.0859151956536093,0.7948717948717948,2.1112314525942586,0.004563658377572879,0.0,,
classical,beethoven_opus10_2.mid,4.246717682090013,0.495350278983261,2.174877573433694,0.0037826154083680716,0.020833333333333332,0.33333333333333337,0.33333333333333337
classical,haydn_9_3.mid,1.6735702286325473,0.9005964214711729,1.788564929460343,0.00594883997620464,0.0,,
classical,chpn_op25_e1.mid,1.2220894286022803,0.9549346552501127,2.1345898877884166,0.01447085950544645,0.0,,
classical,liz_donjuan.mid,3.5482980334832064,0.8165137614678899,2.443750282443533,0.005717055222005717,0.0,,
classical,grieg_butterfly.mid,1.9054908960638555,0.9443254817987152,2.327184679882755,0.005471250129038918,0.0,,
classical,chpn_op33_4.mid,3.504308289943595,0.8603145235892692,2.4098110813418656,0.00367600456331601,0.0,,
classical,chpn_op53.mid,3.275175446518577,0.8583236898660935,2.3680539129332576,0.009134751773049645,0.0,,
classical,haydn_9_2.mid,2.275776881419076,0.9432989690721649,2.069377008087795,0.003474471468111419,0.0,,
classical,beethoven_opus10_3.mid,2.2840903601779083,0.9330195510499638,2.2669392922518097,0.005807254459141817,0.0,,
classical,ty_maerz.mid,4.151200561352713,0.4797979797979798,2.0041518874585944,0.005836028687948249,0.0,,
classical,elise.mid,2.560024813156933,0.8005780346820809,2.0787796865634256,0.005253940455341506,0.0,,
classical,scn15_9.mid,1.9275501977939697,0.9165154264972777,1.913537927635274,0.01260173273825151,0.0,,
classical,schuim-1.mid,2.5680542027811626,0.8740442655935614,2.2313778356439466,0.0047893550624133144,0.0,,
classical,chpn_op35_3.mid,3.5621153021580145,0.9208261617900172,2.0351808371337565,0.0027759888072131293,0.036036036036036036,0.6904761904761905,0.6904761904761905
classical,ty_februar.mid,2.6319021638791127,0.9439203354297694,2.3632520436037048,0.0119393751933189,0.0,,
classical,mendel_op62_4.mid,2.9787837984376253,0.6350267379679144,1.872309035523817,0.007982969664715274,0.0,,
classical,chpn_op35_1.mid,3.08688673261065,0.8989484940295848,2.421030548192674,0.006856822410848564,0.02040816326530612,0.2222222222222222,0.2222222222222222
classical,schuim-3.mid,2.289773560287853,0.8325635103926097,2.218802126676517,0.004525151081657081,0.0,,
classical,beethoven_opus10_1.mid,2.890023414103018,0.9609892023685127,2.2558651714615037,0.003935096460968442,0.08163265306122448,0.35277777777777786,0.35277777777777786
classical,chpn_op25_e2.mid,1.9741004965281554,0.9058333333333334,2.2207999525925777,0.02185669220369536,0.09090909090909091,0.16666666666666663,0.16666666666666663
classical,grieg_wanderer.mid,3.8040680424372124,0.6342042755344418,2.1732382551323797,0.004142828960347208,0.0,,
classical,hay_40_2.mid,2.272693726743145,0.9315127871694842,2.1834762215124885,0.005799040927846549,0.0,,
classical,chpn_op25_e3.mid,2.334013393102575,0.8928994082840237,2.352020531455633,0.016596316193399848,0.0,,
classical,haydn_9_1.mid,2.936844418974287,0.9131652661064426,1.9293148748625488,0.0027162557459256163,0.0,,
classical,schuim-2.mid,2.520333551610131,0.9003184713375796,2.3503033111003058,0.006507431782888412,0.0,,
classical,mendel_op62_5.mid,2.815048866522133,0.6584107327141383,2.121672502319315,0.005294718040316408,0.0,,
classical,appass_2.mid,3.6661839098745723,0.7350859453993933,1.9628513027651406,0.002271006813020439,0.0,,
classical,grieg_album.mid,3.014751257265884,0.9855167873601053,2.3522351109979107,0.0074383261090597745,0.0,,
classical,brahms_opus1_4.mid,3.3303471026137283,0.7984167893961709,2.2961599610274654,0.005309436863348068,0.0,,
classical,mendel_op53_5.mid,3.0870960300089942,0.7512465373961219,2.0871160778455855,0.008138688546284656,0.0,,
classical,mz_545_1.mid,2.037287063364209,0.9940981187753597,2.159297327740137,0.0053613142879025775,0.0,,
classical,haydn_7_3.mid,2.2073788328805195,0.8989424206815512,1.9418921339007646,0.0036508463325589115,0.0,,
classical,mz_332_3.mid,2.192142000465482,0.9843297564299097,2.2589375146813917,0.0031529698942229455,0.0,,
classical,mz_330_1.mid,2.6597669207213785,0.9668832529867952,2.0937707210502854,0.0023988396310621837,0.0,,
classical,mz_332_2.mid,3.2005241874936017,0.6784682080924855,2.224231916566685,0.005087705976156124,0.0,,
classical,haydn_7_2.mid,2.5927291129819547,0.8711734693877551,2.1130722578051615,0.0035145603213312293,0.0,,
classical,grieg_voeglein.mid,2.492111260202475,0.9516685845799769,2.201398200381356,0.006149279050042409,0.0,,
classical,grieg_spring.mid,2.6020708981926512,0.7436845348120764,2.218362644063944,0.0058997050147492625,0.0,,
classical,chpn_op10_e12.mid,2.5116361208441798,0.7707434052757793,2.270845441693518,0.01895358893052753,0.0,,
classical,grieg_berceuse.mid,4.263219164079921,0.6550264550264551,2.2755118532156557,0.005738428553411527,0.0,,
classical,appass_1.mid,3.237996412980006,0.8832758079698776,2.3258076175499944,0.002415502156059332,0.014285714285714285,0.30000000000000004,0.30000000000000004
classical,scn15_4.mid,3.459107838599553,0.24423963133640553,2.269005596753206,0.008610658599022573,0.0,,
classical,ty_januar.mid,3.7004017577254915,0.6527871054398925,2.3841248901059857,0.006614509246088193,0.0,,
classical,mendel_op30_5.mid,2.6246474309534586,0.8488458674609084,2.2347371206053035,0.016384731201842175,0.0,,
classical,mz_330_2.mid,4.091096573739243,0.706199460916442,2.2449356164524796,0.002595287771614676,0.0,,
classical,schubert_D935_4.mid,2.5648469545195027,0.9068699102109,2.3187607774085657,0.005112960760998811,0.0,,
classical,grieg_brooklet.mid,0.6857964152340482,0.9746666666666667,2.2611661310831623,0.010565494056909593,0.0,,
classical,haydn_7_1.mid,2.301875213611649,0.8330019880715706,1.9154713929658038,0.005233111322549952,0.0,,
classical,mz_332_1.mid,2.5585285545056653,0.9863985807214666,2.2722629998465718,0.003048780487804878,0.0,,
classical,mz_545_3.mid,2.081115040760718,0.8507306889352818,2.1374650980870245,0.009021979076686823,0.0,,
classical,mendel_op30_4.mid,1.7258533286779565,0.9365708622398414,2.2862386258612952,0.008683158420789604,0.0,,
classical,schub_d760_4.mid,2.3926520361154746,0.9150055370985604,2.312402847527469,0.009551191462404367,0.0,,
classical,scn15_5.mid,2.6518379808102424,0.7842261904761905,2.1990049135504264,0.014782326185834957,0.0,,
classical,ty_juli.mid,2.8952388194736245,0.8105849582172702,2.0876705003024827,0.007954043305346884,0.0,,
classical,grieg_once_upon_a_time.mid,3.5687767530494168,0.9483747609942639,2.376435406599205,0.0035989516097484644,0.19047619047619047,0.0,0.0
classical,beethoven_les_adieux_3.mid,1.7149059138410476,0.9487612612612613,2.233612288901893,0.0053226879574184965,0.0,,
classical,chpn_op10_e01.mid,0.6901241041551216,0.9220389805097451,2.2398119830091674,0.01093876087151439,0.0,,
classical,brahms_opus1_2.mid,4.013782733539626,0.6375252185608608,2.269712871893521,0.005134015508267535,0.0,,
classical,schubert_D935_1.mid,2.7531857639257398,0.9543707973102786,2.3515285946836135,0.0033448718447357164,0.015503875968992248,0.33333333333333337,0.33333333333333337
classical,chpn_op66.mid,2.554832049051288,0.942894650475878,2.2229156855355012,0.007360711292497176,0.0,,
classical,brahms_opus1_3.mid,2.851861776431873,0.9263548951048951,2.4095865315382365,0.004740453616887539,0.0,,
classical,mendel_op30_1.mid,2.835910135488057,0.7226890756302521,2.2050334138433945,0.004752999844163939,0.0,,
classical,mond_1.mid,3.935901776017892,0.147239263803681,2.2208533114677214,0.0024310735399745843,0.0,,
classical,schub_d760_1.mid,3.163278871334182,0.8710853710853711,2.441035915638429,0.008338313554739747,0.0,,
classical,burg_geschwindigkeit.mid,1.476445343922481,0.9243876464323749,2.2052442050886056,0.01309255079006772,0.0,,
classical,beethoven_les_adieux_2.mid,3.446352450789153,0.6728323699421965,2.381376920251529,0.00697245591794399,0.045454545454545456,0.7272727272727273,0.7272727272727273
classical,liz_liebestraum.mid,3.6058322196551083,0.4652519893899204,2.39103679366065,0.007540863326947377,0.0,,
classical,grieg_march.mid,2.3763895805351436,0.9532967032967034,2.1542966867438818,0.004817009024970932,0.0,,
classical,schubert_D850_2.mid,3.9516762156333165,0.6670569867291178,2.340045617366899,0.0033539305422463075,0.0,,
classical,schub_d760_3.mid,3.1253186369876578,0.83188484519283,2.376109481571752,0.008661021536558016,0.0,,
classical,mond_3.mid,2.1431572722247223,0.9357306809487376,2.2115041224827703,0.004069696600463019,0.0,,
classical,brahms_opus1_1.mid,3.771977272249806,0.7912123155869147,2.401733721603375,0.004596229927856644,0.26744186046511625,0.046376811594202906,0.046376811594202906
classical,pathetique_2.mid,3.7572148526562543,0.7313797313797313,2.2197694536119488,0.0035851725158701445,0.0,,
classical,schubert_D935_2.mid,3.37973941696295,0.9480234260614934,2.173453500110921,0.0019857859531772575,0.041666666666666664,0.0,0.0
classical,pathetique_3.mid,2.6348595001097457,0.8720735785953178,2.2462180218768375,0.00639700432967976,0.0,,
classical,mendel_op30_2.mid,2.6659213597313043,0.883538633818589,2.128971168113154,0.007569047427329093,0.0,,
classical,mond_2.mid,2.912482486779183,0.7474860335195531,2.083193614470782,0.004434053531118994,0.0,,
classical,schubert_D850_3.mid,3.471525387301289,0.9708301008533747,2.3606696490067702,0.0028200989695110054,0.0,,
classical,beethoven_les_adieux_1.mid,2.936208653253624,0.8683812405446294,2.224598906658907,0.004883754934932007,0.0,,
classical,scn15_3.mid,1.7254088343398306,0.906801007556675,2.139664168538767,0.017543859649122806,0.0,,
classical,burg_gewitter.mid,2.4359371526046987,0.8428745432399513,2.026328005089291,0.011614401858304297,0.0,,
classical,schu_143_2.mid,3.8749734837816656,0.6570121951219512,2.3534835226259583,0.007063082152474286,0.0,,
classical,haydn_33_1.mid,2.7542124819692657,0.9200301772915881,2.2003648018658297,0.003191206453328606,0.0,,
classical,mz_331_2.mid,2.85434607350792,0.9566840926064227,2.2095025649605295,0.0030358559199190438,0.0,,
classical,bor_ps1.mid,3.6550310349552175,0.5337423312883436,2.0815803069185095,0.004487080303264738,0.03076923076923077,0.6,0.6
classical,beethoven_opus22_1.mid,2.063466126146918,0.9731970690320093,2.2604436269018464,0.005229968470046544,0.02,0.25,0.25
classical,chpn-p10.mid,2.7127610449083224,0.6614420062695925,2.042586221060624,0.02099400171379606,0.0,,
classical,chpn_op25_e12.mid,0.5297130054551691,0.9889775750665146,2.1382173187893834,0.00913374411018485,0.11764705882352941,0.375,0.375
classical,alb_se4.mid,3.4508786486814804,0.7245358755644756,2.2477003983600685,0.010668368742591411,0.0,,
classical,scn16_6.mid,4.5045467138604955,0.23937677053824363,2.239148207126786,0.005036743456361985,0.0,,
classical,brahms_opus117_1.mid,4.163605841053601,0.5924657534246576,2.17035846253589,0.004323028299487775,0.0,,
classical,liz_et2.mid,3.668156216369704,0.8302441894674905,2.373263009846266,0.008237025901218328,0.0,,
classical,ty_mai.mid,3.538761945520884,0.758,2.2900261441915637,0.007780507780507781,0.0,,
classical,liz_et_trans5.mid,2.289983613641459,0.895223073456512,2.4456037595782707,0.01974086921036523,0.0,,
classical,liz_et_trans4.mid,3.1367623816016614,0.9072632026051253,2.4264575989729535,0.00844207723035952,0.021505376344086023,0.2222222222222222,0.2222222222222222
classical,liz_et3.mid,2.9461934234555214,0.8471383723738227,2.1876724361255238,0.008910931010846336,0.0,,
classical,chpn-p7.mid,3.193362130838593,0.25,2.014547771704366,0.008914100486223663,0.0,,
classical,alb_se5.mid,1.7234404245814963,0.93353705118411,1.7431537613783437,0.00438784599650292,0.05333333333333334,0.30952380952380953,0.30952380952380953
classical,debussy_cc_6.mid,2.602594871081122,0.8458588957055214,2.22411740712841,0.008464498076250437,0.0,,
classical,chpn-p11.mid,2.349247050368112,0.6151419558359621,1.9255662584691415,0.01917989417989418,0.0,,
classical,alb_esp2.mid,4.016246853039241,0.4623338257016248,2.2993240901225898,0.013050699992090485,0.0,,
classical,liz_rhap12.mid,3.393849283445253,0.7306016879934658,2.3179492859540707,0.00553466801534439,0.0,,
classical,schu_143_3.mid,2.658199927496535,0.9445591271011501,2.3963955281931906,0.009100937672366244,0.0,,
classical,muss_8.mid,3.5164847685744958,0.8839955022488756,2.326553903554828,0.003967064141891736,0.0,,
classical,schu_143_1.mid,3.909519633344134,0.8759223300970874,2.297949622150038,0.0031840742772285173,0.0,,
classical,haydn_33_2.mid,3.0741736596860165,0.8587196467991169,2.1745652572892613,0.002639019792648445,0.0,,
classical,ty_oktober.mid,3.3701077101113683,0.7129300118623962,2.211382530397842,0.00785669390320553,0.0,,
classical,mz_331_1.mid,3.9570124289519195,0.8536428110896196,2.0667461843682804,0.0016367793958358405,0.01932367149758454,0.0,0.0
classical,bor_ps2.mid,3.1821505524285407,0.8863428047662695,2.3068470746302308,0.008981299212598425,0.0,,
classical,grieg_wedding.mid,3.1517706953864684,0.9520708517843188,2.3765081021987786,0.004677012785859629,0.0,,
classical,br_im5.mid,3.097198644321077,0.7609699769053118,2.35605289471431,0.0052334709542362036,0.0,,
classical,mz_333_3.mid,2.644993072771472,0.8237139272271017,2.1624113976938664,0.004999138079641441,0.0,,
classical,beethoven_opus22_2.mid,3.3017352129982545,0.8487202925045704,2.2380713314025673,0.0060411671285772114,0.0,,
classical,liz_rhap10.mid,3.2360423282126947,0.7803203661327232,2.3440468261618577,0.008430795723613403,0.0,,
classical,chpn-p13.mid,3.346923292652083,0.5738068812430632,2.1237605064004677,0.010360331009317781,0.0,,
classical,debussy_cc_4.mid,1.9943503783972587,0.8564213564213564,2.399327397199508,0.007879506310578063,0.0,,
classical,chpn_op25_e11.mid,1.619222838610633,0.9170085200378668,2.3765567099834946,0.018719580681392737,0.0,,
classical,alb_se7.mid,2.218787792181621,0.917385383567862,2.37629606060377,0.015692997494395358,0.0,,
classical,scn16_5.mid,3.4568512732405487,0.7834429824561403,2.3052129210086294,0.008200502280764696,0.0,,
classical,brahms_opus117_2.mid,3.443920439201435,0.5659109991603695,2.356719312050247,0.007750902044634505,0.0,,
classical,liz_et1.mid,2.8057227721219706,0.8173151249677918,2.356502372695467,0.010212973613580117,0.0,,
classical,beethoven_hammerklavier_4.mid,2.921044371362477,0.7882573391630231,2.4582596776799175,0.007805562047207291,0.0,,
classical,scn16_4.mid,3.8317145628456415,0.4662668665667166,2.2889336433148544,0.00589498925912974,0.0,,
classical,alb_se6.mid,3.1557485232149256,0.837641866330391,2.303298582302913,0.012594353392551817,0.0,,
classical,chpn-p4.mid,3.0599810193368566,0.6738768718801996,2.233181840710689,0.008548688218531985,0.0,,
classical,deb_menu.mid,3.754843816190978,0.5766897746967071,2.3587287998042954,0.00895978142954719,0.0,,
classical,chpn-p12.mid,2.0767108115301594,0.8314516129032258,2.3361471091959265,0.027969552133120905,0.0,,
classical,alb_esp1.mid,3.416293245531394,0.7923930269413629,2.053917140363512,0.009086106708927628,0.0,,
classical,mz_333_2.mid,3.3367544708645847,0.8611888111888112,2.173309548851174,0.0027949537684017075,0.0,,
classical,beethoven_opus22_3.mid,2.23783520568895,0.9374348279457768,2.2774201218410104,0.005739586749754018,0.08695652173913043,0.0,0.0
classical,bor_ps3.mid,3.25915668859475,0.88,2.1389950466864103,0.005755486686484093,0.15,0.0,0.0
classical,haydn_33_3.mid,2.492572147417103,0.9137731481481481,2.208254093694899,0.003589981838915403,0.0,,
classical,bor_ps7.mid,2.6891003760307135,0.7561290322580645,2.2764909898751853,0.005604932340459604,0.0,,
classical,alb_esp5.mid,2.6111378606304982,0.7062634989200864,2.1790650779920417,0.011171817662888363,0.0,,
classical,liz_rhap15.mid,2.759963882979189,0.947748367136473,2.35263522147482,0.004758306043048674,0.022222222222222223,0.0,0.0
classical,debussy_cc_1.mid,2.4918054242839385,0.7515808491418248,2.2719016781551575,0.007181203374468381,0.0,,
classical,alb_se2.mid,3.3642686367770867,0.9385805277525022,2.2230314347701308,0.007563342997604941,0.0,,
classical,haydn_35_1.mid,1.9536174723567803,0.956855791962175,2.1588266755630725,0.0029389730882268196,0.0,,
classical,liz_et4.mid,1.4503590405071065,0.9510146955913226,2.321232150535874,0.006166941718057848,0.06896551724137931,0.5454545454545454,0.5454545454545454
classical,chpn_op27_2.mid,3.384178328021652,0.587527352297593,2.292010275728067,0.008142427865197583,0.0,,
classical,mz_311_1.mid,2.264361674363958,0.937984496124031,2.1368241724574206,0.0051220827235615805,0.0,,
classical,beethoven_hammerklavier_1.mid,3.0997806334508247,0.9021358754675999,2.3788429945924103,0.004846090201442007,0.0,,
classical,liz_et5.mid,3.412008681553783,0.7521739130434782,2.1795176390302657,0.006262015929689646,0.0,,
classical,scn16_1.mid,1.9345063836982133,0.9110005527915975,2.3670361394729436,0.005030181086519115,0.05,0.09090909090909094,0.09090909090909094
classical,alb_se3.mid,3.2895558655504638,0.8819060773480663,2.2171680416704307,0.006867469879518072,0.0,,
classical,chpn-p1.mid,2.382010505000415,0.5,2.043924420603215,0.022793878215564962,0.0,,
classical,chpn-p17.mid,1.9362333242469345,0.8567415730337079,2.2991945552212636,0.010495223730517847,0.0,,
classical,alb_esp4.mid,2.617872251104316,0.8243727598566308,2.271249286027556,0.010348413936557463,0.041666666666666664,0.0,0.0
classical,bor_ps6.mid,2.7830274015757213,0.7978208232445521,1.827131895387297,0.005598507064782724,0.0,,
classical,bor_ps4.mid,3.2624517620604103,0.7922480620155039,2.387860694717,0.008242629187361301,0.0,,
classical,liz_rhap02.mid,3.2485996744889567,0.81101080361107,2.187960481418339,0.003955726294169107,0.0,,
classical,alb_esp6.mid,2.709460278569252,0.9434724091520862,2.245792877883351,0.009414708012377378,0.05263157894736842,0.0,0.0
classical,beethoven_opus22_4.mid,2.7166373414818694,0.8145184338382395,2.24162355869067,0.007603621445749045,0.0,,
classical,debussy_cc_2.mid,3.8415477896623793,0.2828854314002829,2.3700648768747454,0.005507599428056982,0.0,,
classical,chpn-p15.mid,3.501270230382621,0.6039603960396039,1.7919559015013555,0.004294050721180313,0.0,,
classical,alb_se1.mid,3.4933999110963216,0.8,2.113296435912889,0.0047553497684895505,0.03389830508474576,0.0,0.0
classical,chpn-p3.mid,1.9092614611722947,0.8272727272727273,1.9401913922455598,0.018188930177977704,0.0,,
classical,haydn_35_2.mid,2.7507993901718284,0.971729755630091,2.0746352547057194,0.0018968613267912693,0.0,,
classical,chpn_op27_1.mid,3.9064725449162445,0.5484662576687117,2.2076189981762457,0.006179232256282795,0.0,,
classical,mz_311_2.mid,3.2064885325929424,0.8019323671497585,2.086973906764915,0.005220998426548419,0.0,,
classical,beethoven_hammerklavier_3.mid,3.922807342241392,0.6493155966840177,2.3667895806431476,0.0033540274635660548,0.0,,
classical,liz_et6.mid,3.2946827293957046,0.7929794882639035,2.2346373154127246,0.009928853754940712,0.0,,
classical,mz_311_3.mid,2.6265573318483555,0.8841775754126352,2.140220705893054,0.0038056125941136206,0.08695652173913043,0.05555555555555555,0.05555555555555555
classical,burg_trennung.mid,2.126979931009684,0.9052437902483901,2.0250644284335753,0.008266631675633119,0.0,,
